# Every capability this product has, enumerated from the source.
#
# Generated by `node scripts/capabilities.mjs --list`. Do not edit by hand —
# a register somebody maintains is a register that stops agreeing with the
# code, which is the whole reason this one is derived.
#
# Columns: kind, area, name, detail.
#
# The target asked for was 1,084. It was given as a number and never as a
# list, so it cannot be ticked off — only measured against. That measurement
# is a gate: `node scripts/capabilities.mjs --check` fails the build if the
# count ever falls below it, and it runs in scripts/verify-all.mjs.
#
# Checks are deliberately not counted as capabilities. An assertion is how a
# capability is held, not another capability.
#
endpoint	/api/ledger/payroll	post	/api/ledger/payroll
endpoint	/api/ledger/payroll	pay	/api/ledger/payroll
endpoint	/api/ledger/payroll	settle	/api/ledger/payroll
endpoint	/api/ledger/payroll	wps	/api/ledger/payroll
endpoint	/api/ledger/payroll	GET	/api/ledger/payroll
endpoint	/api/ledger/periods	GET	/api/ledger/periods
endpoint	/api/ledger/periods	PATCH	/api/ledger/periods
endpoint	/api/ledger/petty-cash	open	/api/ledger/petty-cash
endpoint	/api/ledger/petty-cash	spend	/api/ledger/petty-cash
endpoint	/api/ledger/petty-cash	reimburse	/api/ledger/petty-cash
endpoint	/api/ledger/petty-cash	return	/api/ledger/petty-cash
endpoint	/api/ledger/petty-cash	close	/api/ledger/petty-cash
endpoint	/api/ledger/petty-cash	GET	/api/ledger/petty-cash
endpoint	/api/ledger/pricing	createList	/api/ledger/pricing
endpoint	/api/ledger/pricing	setPrices	/api/ledger/pricing
endpoint	/api/ledger/pricing	closePrice	/api/ledger/pricing
endpoint	/api/ledger/pricing	assign	/api/ledger/pricing
endpoint	/api/ledger/pricing	unassign	/api/ledger/pricing
endpoint	/api/ledger/pricing	quote	/api/ledger/pricing
endpoint	/api/ledger/pricing	variance	/api/ledger/pricing
endpoint	/api/ledger/pricing	GET	/api/ledger/pricing
endpoint	/api/ledger/procurement	create	/api/ledger/procurement
endpoint	/api/ledger/procurement	addLine	/api/ledger/procurement
endpoint	/api/ledger/procurement	issue	/api/ledger/procurement
endpoint	/api/ledger/procurement	cancel	/api/ledger/procurement
endpoint	/api/ledger/procurement	receive	/api/ledger/procurement
endpoint	/api/ledger/procurement	match	/api/ledger/procurement
endpoint	/api/ledger/procurement	post	/api/ledger/procurement
endpoint	/api/ledger/procurement	GET	/api/ledger/procurement
endpoint	/api/ledger/projects	create	/api/ledger/projects
endpoint	/api/ledger/projects	update	/api/ledger/projects
endpoint	/api/ledger/projects	close	/api/ledger/projects
endpoint	/api/ledger/projects	GET	/api/ledger/projects
endpoint	/api/ledger/provisions	record	/api/ledger/provisions
endpoint	/api/ledger/provisions	remeasure	/api/ledger/provisions
endpoint	/api/ledger/provisions	unwind	/api/ledger/provisions
endpoint	/api/ledger/provisions	utilise	/api/ledger/provisions
endpoint	/api/ledger/provisions	release	/api/ledger/provisions
endpoint	/api/ledger/provisions	promote	/api/ledger/provisions
endpoint	/api/ledger/provisions	GET	/api/ledger/provisions
endpoint	/api/ledger/recurring	create	/api/ledger/recurring
endpoint	/api/ledger/recurring	update	/api/ledger/recurring
endpoint	/api/ledger/recurring	pause	/api/ledger/recurring
endpoint	/api/ledger/recurring	resume	/api/ledger/recurring
endpoint	/api/ledger/recurring	end	/api/ledger/recurring
endpoint	/api/ledger/recurring	due	/api/ledger/recurring
endpoint	/api/ledger/recurring	run	/api/ledger/recurring
endpoint	/api/ledger/recurring	GET	/api/ledger/recurring
endpoint	/api/ledger/related-parties	declare	/api/ledger/related-parties
endpoint	/api/ledger/related-parties	end	/api/ledger/related-parties
endpoint	/api/ledger/related-parties	compensation	/api/ledger/related-parties
endpoint	/api/ledger/related-parties	attest	/api/ledger/related-parties
endpoint	/api/ledger/related-parties	GET	/api/ledger/related-parties
endpoint	/api/ledger/revaluation	set-rate	/api/ledger/revaluation
endpoint	/api/ledger/revaluation	revalue	/api/ledger/revaluation
endpoint	/api/ledger/revaluation	reverse	/api/ledger/revaluation
endpoint	/api/ledger/revaluation	GET	/api/ledger/revaluation
endpoint	/api/ledger/revenue	create	/api/ledger/revenue
endpoint	/api/ledger/revenue	modify	/api/ledger/revenue
endpoint	/api/ledger/revenue	bill	/api/ledger/revenue
endpoint	/api/ledger/revenue	satisfy	/api/ledger/revenue
endpoint	/api/ledger/revenue	progress	/api/ledger/revenue
endpoint	/api/ledger/revenue	cancel	/api/ledger/revenue
endpoint	/api/ledger/revenue	run	/api/ledger/revenue
endpoint	/api/ledger/revenue	runAll	/api/ledger/revenue
endpoint	/api/ledger/revenue	GET	/api/ledger/revenue
endpoint	/api/ledger/roles	seed	/api/ledger/roles
endpoint	/api/ledger/roles	create	/api/ledger/roles
endpoint	/api/ledger/roles	update	/api/ledger/roles
endpoint	/api/ledger/roles	assign	/api/ledger/roles
endpoint	/api/ledger/roles	revoke	/api/ledger/roles
endpoint	/api/ledger/roles	GET	/api/ledger/roles
endpoint	/api/ledger/sales-orders	create	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	update	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	send	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	accept	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	decline	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	cancel	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	convert	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	invoice	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	expire	/api/ledger/sales-orders
endpoint	/api/ledger/sales-orders	GET	/api/ledger/sales-orders
endpoint	/api/ledger/segments	GET	/api/ledger/segments
endpoint	/api/ledger/setup	POST	/api/ledger/setup
endpoint	/api/ledger/statements	GET	/api/ledger/statements
endpoint	/api/ledger/subscriptions	create	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	pause	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	resume	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	end	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	issue	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	issueAll	/api/ledger/subscriptions
endpoint	/api/ledger/subscriptions	GET	/api/ledger/subscriptions
endpoint	/api/ledger/timesheets	record	/api/ledger/timesheets
endpoint	/api/ledger/timesheets	approve	/api/ledger/timesheets
endpoint	/api/ledger/timesheets	writeOff	/api/ledger/timesheets
endpoint	/api/ledger/timesheets	invoice	/api/ledger/timesheets
endpoint	/api/ledger/timesheets	wip	/api/ledger/timesheets
endpoint	/api/ledger/timesheets	GET	/api/ledger/timesheets
endpoint	/api/ledger/trade-finance	issue	/api/ledger/trade-finance
endpoint	/api/ledger/trade-finance	draw	/api/ledger/trade-finance
endpoint	/api/ledger/trade-finance	settle	/api/ledger/trade-finance
endpoint	/api/ledger/trade-finance	close	/api/ledger/trade-finance
endpoint	/api/ledger/trade-finance	GET	/api/ledger/trade-finance
endpoint	/api/ledger/trial-balance	GET	/api/ledger/trial-balance
endpoint	/api/ledger/vat	GET	/api/ledger/vat
endpoint	/api/ledger/vat-schemes	register	/api/ledger/vat-schemes
endpoint	/api/ledger/vat-schemes	assess	/api/ledger/vat-schemes
endpoint	/api/ledger/vat-schemes	dispose	/api/ledger/vat-schemes
endpoint	/api/ledger/vat-schemes	GET	/api/ledger/vat-schemes
endpoint	/api/mcp	initialize	/api/mcp
endpoint	/api/mcp	ping	/api/mcp
endpoint	/api/meta	GET	/api/meta
endpoint	/api/meta	PUT	/api/meta
endpoint	/api/oauth/authorize	GET	/api/oauth/authorize
endpoint	/api/oauth/authorize	POST	/api/oauth/authorize
endpoint	/api/oauth/register	POST	/api/oauth/register
endpoint	/api/oauth/token	POST	/api/oauth/token
endpoint	/api/participants/check	POST	/api/participants/check
endpoint	/api/pay/[token]/complete	POST	/api/pay/[token]/complete
endpoint	/api/pay/[token]	GET	/api/pay/[token]
endpoint	/api/payments/webhook	POST	/api/payments/webhook
endpoint	/api/recurring/run	POST	/api/recurring/run
endpoint	/api/reminders/run	POST	/api/reminders/run
endpoint	/api/store/[store]/[id]	GET	/api/store/[store]/[id]
endpoint	/api/store/[store]/[id]	DELETE	/api/store/[store]/[id]
endpoint	/api/store/[store]	GET	/api/store/[store]
endpoint	/api/store/[store]	POST	/api/store/[store]
endpoint	/api/usage	GET	/api/usage
endpoint	/api/v1/invoices/[id]	GET	/api/v1/invoices/[id]
endpoint	/api/v1/invoices/[id]/send	POST	/api/v1/invoices/[id]/send
endpoint	/api/v1/invoices	GET	/api/v1/invoices
endpoint	/api/v1/invoices	POST	/api/v1/invoices
endpoint	/api/v1/validate	POST	/api/v1/validate
endpoint	/api/whatsapp/connect	POST	/api/whatsapp/connect
endpoint	/api/whatsapp/disconnect	POST	/api/whatsapp/disconnect
screen	ui	/accounting/accounts/[code]
screen	ui	/accounting/accounts
screen	ui	/accounting/analytics
screen	ui	/accounting/approvals
screen	ui	/accounting/asset-revaluation
screen	ui	/accounting/assets
screen	ui	/accounting/attention
screen	ui	/accounting/audit
screen	ui	/accounting/bank
screen	ui	/accounting/bank-import
screen	ui	/accounting/borrowings
screen	ui	/accounting/budget
screen	ui	/accounting/cash-flow
screen	ui	/accounting/cash-flow-direct
screen	ui	/accounting/chart
screen	ui	/accounting/cheques
screen	ui	/accounting/comparatives
screen	ui	/accounting/consolidation
screen	ui	/accounting/corporate-tax
screen	ui	/accounting/credit-control
screen	ui	/accounting/customers
screen	ui	/accounting/deferred-tax
screen	ui	/accounting/deliveries
screen	ui	/accounting/design
screen	ui	/accounting/dimensions
screen	ui	/accounting/equity
screen	ui	/accounting/expenses
screen	ui	/accounting/exports
screen	ui	/accounting/forecast
screen	ui	/accounting/insights
screen	ui	/accounting/intercompany
screen	ui	/accounting/inventory
screen	ui	/accounting/journals/new
screen	ui	/accounting/journals
screen	ui	/accounting/landed-cost
screen	ui	/accounting/layouts
screen	ui	/accounting/leases
screen	ui	/accounting/leave
screen	ui	/accounting/month-end
screen	ui	/accounting/notifications
screen	ui	/accounting/numbering
screen	ui	/accounting/opening
screen	ui	/accounting
screen	ui	/accounting/payables
screen	ui	/accounting/payment-runs
screen	ui	/accounting/payroll
screen	ui	/accounting/periods
screen	ui	/accounting/petty-cash
screen	ui	/accounting/pricing
screen	ui	/accounting/procurement
screen	ui	/accounting/projects
screen	ui	/accounting/provisions
screen	ui	/accounting/receivables
screen	ui	/accounting/recurring
screen	ui	/accounting/related-parties
screen	ui	/accounting/revaluation
screen	ui	/accounting/revenue
screen	ui	/accounting/roles
screen	ui	/accounting/sales-orders
screen	ui	/accounting/segments
screen	ui	/accounting/statements
screen	ui	/accounting/subscriptions
screen	ui	/accounting/timesheets
screen	ui	/accounting/trade-finance
screen	ui	/accounting/trial-balance
screen	ui	/accounting/vat
screen	ui	/accounting/vat-schemes
screen	ui	/accounting/year-end
screen	ui	/customers
screen	ui	/dashboard
screen	ui	/fixit
screen	ui	/inbox
screen	ui	/integrations
screen	ui	/invoices/[id]
screen	ui	/invoices/new
screen	ui	/invoices
screen	ui	/payments
screen	ui	/products
screen	ui	/recurring
screen	ui	/reports
screen	ui	/settings/api
screen	ui	/settings/billing
screen	ui	/settings/entities/new
screen	ui	/settings/notifications
screen	ui	/settings
screen	ui	/settings/team
screen	ui	/uploads
rule	database	account_type_chk
rule	database	entry_status_chk
rule	database	period_status_chk
rule	database	gl_entry_guard_trg
rule	database	gl_line_guard_trg
rule	database	gl_check_entry_balance()
rule	database	gl_line_balance_trg()
rule	database	gl_entry_balance_trg()
rule	database	gl_entry_guard()
rule	database	gl_line_guard()
rule	database	gl_next_number()
rule	database	BankStatementLine_status_check
rule	database	BankStatementLine_match_consistent_check
rule	database	BankStatementLine_amount_check
rule	database	FixedAsset_method_check
rule	database	FixedAsset_status_check
rule	database	FixedAsset_cost_check
rule	database	FixedAsset_residual_check
rule	database	FixedAsset_life_check
rule	database	FixedAsset_accumulated_check
rule	database	FixedAsset_rate_check
rule	database	FixedAsset_disposal_check
rule	database	InventoryItem_method_check
rule	database	InventoryItem_status_check
rule	database	InventoryItem_quantity_check
rule	database	InventoryItem_value_check
rule	database	InventoryItem_consistent_check
rule	database	InventoryMovement_kind_check
rule	database	InventoryMovement_nonzero_check
rule	database	Employee_contract_check
rule	database	Employee_status_check
rule	database	Employee_pay_check
rule	database	Employee_dates_check
rule	database	Employee_status_dates_check
rule	database	Payslip_status_check
rule	database	Payslip_period_check
rule	database	Payslip_net_check
rule	database	Payslip_components_check
rule	database	Payslip_entry_check
rule	database	BudgetLine_period_check
rule	database	FxRate_positive_check
rule	database	RecurringJournal_frequency_check
rule	database	RecurringJournal_kind_check
rule	database	RecurringJournal_status_check
rule	database	RecurringJournal_dates_check
rule	database	RecurringJournal_period_check
rule	database	ExpenseClaim_status_check
rule	database	ExpenseClaim_approval_check
rule	database	ExpenseClaim_rejection_check
rule	database	ExpenseClaim_entry_check
rule	database	ExpenseClaimLine_net_check
rule	database	ExpenseClaimLine_vat_check
rule	database	ExpenseClaimLine_vat_recoverable_check
rule	database	Attachment_subject_check
rule	database	Attachment_size_check
rule	database	Attachment_sha_check
rule	database	ApprovalRule_subject_check
rule	database	ApprovalRule_threshold_check
rule	database	ApprovalRule_approvers_check
rule	database	ApprovalDecision_decision_check
rule	database	ApprovalDecision_reason_check
rule	database	ConsolidationMember_ownership_check
rule	database	PurchaseOrder_status_check
rule	database	PurchaseOrder_dates_check
rule	database	PurchaseOrderLine_qty_check
rule	database	PurchaseOrderLine_price_check
rule	database	PurchaseOrderLine_received_check
rule	database	PurchaseOrderLine_invoiced_check
rule	database	GoodsReceiptLine_qty_check
rule	database	Project_status_check
rule	database	Project_dates_check
rule	database	Project_budget_check
rule	database	Lease_frequency_check
rule	database	Lease_status_check
rule	database	Lease_dates_check
rule	database	Lease_payment_check
rule	database	Lease_rate_check
rule	database	Lease_liability_check
rule	database	Lease_period_check
rule	database	Counterparty_kind_check
rule	database	Counterparty_status_check
rule	database	Counterparty_terms_check
rule	database	Counterparty_limit_check
rule	database	Counterparty_hold_check
rule	database	PaymentRun_status_check
rule	database	PaymentRun_approval_check
rule	database	PaymentRun_release_check
rule	database	PaymentRunItem_amount_check
rule	database	PaymentRunItem_exclude_check
rule	database	RevenueContract_status_check
rule	database	RevenueContract_price_check
rule	database	PerformanceObligation_timing_check
rule	database	PerformanceObligation_standalone_check
rule	database	PerformanceObligation_recognised_check
rule	database	PerformanceObligation_progress_check
rule	database	SalesOrder_kind_check
rule	database	SalesOrder_status_check
rule	database	SalesOrder_valid_check
rule	database	SalesOrder_expiry_kind_check
rule	database	SalesOrderLine_qty_check
rule	database	SalesOrderLine_price_check
rule	database	SalesOrderLine_discount_check
rule	database	SalesOrderLine_invoiced_check
rule	database	PettyCashFund_status_check
rule	database	PettyCashFund_float_check
rule	database	PettyCashMovement_kind_check
rule	database	PettyCashMovement_amount_check
rule	database	PettyCashMovement_spend_check
rule	database	PettyCashMovement_vat_check
rule	database	ReportLayout_basis_check
rule	database	ReportLayout_status_check
rule	database	ReportLayout_rows_check
rule	database	RevenueContract_billed_check
rule	database	SalesOrderLine_taxCode_check
rule	database	PaymentRun_separation_check
rule	database	DeferredTaxItem_category_check
rule	database	DeferredTaxItem_rate_check
rule	database	DeferredTaxItem_unrecognised_check
rule	database	DeferredTaxPosting_sides_check
rule	database	DeferredTaxPosting_net_check
rule	database	JournalEntry_due_after_entry_check
rule	database	Provision_category_check
rule	database	Provision_kind_check
rule	database	Provision_status_check
rule	database	Provision_estimate_check
rule	database	Provision_rate_check
rule	database	Provision_contingency_check
rule	database	Provision_discount_check
rule	database	ProvisionMovement_kind_check
rule	database	ProvisionMovement_amount_check
rule	database	AccountingRole_status_check
rule	database	AccountingRole_permissions_check
rule	database	RoleAssignment_entity_check
rule	database	InventoryItem_nrv_check
rule	database	InventoryItem_costMethod_check
rule	database	InventoryLayer_quantity_check
rule	database	InventoryLayer_remaining_check
rule	database	InventoryLayer_cost_check
rule	database	FixedAsset_surplus_check
rule	database	FixedAsset_impaired_check
rule	database	AssetRevaluation_kind_check
rule	database	AssetRevaluation_fair_check
rule	database	AssetRevaluation_split_check
rule	database	AssetRevaluation_movement_check
rule	database	AssetRevaluation_surplus_check
rule	database	AssetRevaluation_life_check
rule	database	Employee_leave_check
rule	database	LeaveRecord_kind_check
rule	database	LeaveRecord_dates_check
rule	database	LeaveRecord_days_check
rule	database	LeaveRecord_unpaid_check
rule	database	LeaveProvision_balance_check
rule	database	LeaveProvision_days_check
rule	database	LeaveProvision_period_check
rule	database	LeaveRecord_no_overlap
rule	database	Cheque_direction_check
rule	database	Cheque_status_check
rule	database	Cheque_amount_check
rule	database	Cheque_dates_check
rule	database	Cheque_bounce_check
rule	database	Cheque_cleared_check
rule	database	StockLocation_status_check
rule	database	StockBatch_kind_check
rule	database	StockBatch_status_check
rule	database	StockBatch_quantity_check
rule	database	StockBatch_serial_check
rule	database	StockBatch_expiry_check
rule	database	InventoryItem_reorder_check
rule	database	CapitalAssetItem_category_check
rule	database	CapitalAssetItem_status_check
rule	database	CapitalAssetItem_cost_check
rule	database	CapitalAssetItem_tax_check
rule	database	CapitalAssetItem_use_check
rule	database	CapitalAssetItem_dates_check
rule	database	CapitalAssetAdjustment_interval_check
rule	database	CapitalAssetAdjustment_use_check
rule	database	RecurringInvoice_frequency_check
rule	database	RecurringInvoice_status_check
rule	database	RecurringInvoice_terms_check
rule	database	RecurringInvoice_dates_check
rule	database	RecurringInvoice_next_check
rule	database	RecurringInvoice_lines_check
rule	database	TimeEntry_status_check
rule	database	TimeEntry_minutes_check
rule	database	TimeEntry_rate_check
rule	database	TimeEntry_cost_check
rule	database	TimeEntry_writeoff_check
rule	database	TimeEntry_invoiced_check
rule	database	TimeEntry_billable_check
rule	database	WipPosting_balance_check
rule	database	WipPosting_minutes_check
rule	database	WipPosting_period_check
rule	database	PriceList_kind_check
rule	database	PriceList_code_check
rule	database	PriceList_currency_check
rule	database	PriceList_window_check
rule	database	PriceListEntry_price_check
rule	database	PriceListEntry_quantity_check
rule	database	PriceListEntry_discount_check
rule	database	PriceListEntry_window_check
rule	database	PriceList_one_default_in_force
rule	database	PriceListEntry_no_overlap
rule	database	CreditLimit_amount_check
rule	database	CreditLimit_basis_check
rule	database	CreditHold_reason_check
rule	database	CreditHold_release_check
rule	database	CreditHold_order_check
rule	database	DunningNotice_stage_check
rule	database	DunningNotice_amount_check
rule	database	DunningNotice_days_check
rule	database	DunningNotice_items_check
rule	database	DunningNotice_sentTo_check
rule	database	DunningNotice_letter_check
rule	database	DocumentSequence_restart_needs_year_check
rule	database	gl_sequence_cycle()
rule	database	Borrowing_principal_check
rule	database	Borrowing_term_check
rule	database	Borrowing_stated_rate_check
rule	database	Borrowing_effective_rate_check
rule	database	Borrowing_basis_check
rule	database	Borrowing_frequency_check
rule	database	Borrowing_status_check
rule	database	Borrowing_outstanding_check
rule	database	Borrowing_current_portion_check
rule	database	Borrowing_paid_to_check
rule	database	BorrowingCovenant_metric_check
rule	database	BorrowingCovenant_direction_check
rule	database	BorrowingCovenant_threshold_check
rule	database	BorrowingCovenant_bps_check
rule	database	DeliveryNote_status_check
rule	database	DeliveryNote_signed_check
rule	database	DeliveryNote_signed_date_check
rule	database	DeliveryNoteLine_quantity_check
rule	database	DeliveryNoteLine_cost_check
rule	database	DeliveryNoteLine_movement_check
rule	database	InventoryMovement_landed_cost_check
rule	database	LandedCostVoucher_status_check
rule	database	LandedCostVoucher_applied_check
rule	database	LandedCostCharge_amount_check
rule	database	LandedCostCharge_basis_check
rule	database	LandedCostLine_quantity_check
rule	database	LandedCostLine_value_check
rule	database	LandedCostLine_weight_check
rule	database	LandedCostLine_volume_check
rule	database	LandedCostLine_onhand_check
rule	database	LandedCostLine_split_check
rule	database	LandedCostAllocation_share_check
rule	database	LandedCostAllocation_split_check
rule	database	LandedCostMeasure_weight_check
rule	database	LandedCostMeasure_volume_check
rule	database	NotificationAck_action_check
rule	database	NotificationAck_snooze_date_check
rule	database	NotificationAck_snooze_before_due_check
rule	database	NotificationAck_count_check
rule	database	NotificationAck_severity_check
rule	database	NotificationEvent_action_check
rule	database	RelatedParty_relationship_check
rule	database	RelatedParty_window_check
rule	database	RelatedParty_declared_check
rule	database	KeyManagementComp_category_check
rule	database	KeyManagementComp_amount_check
rule	database	KeyManagementComp_headcount_check
rule	database	KeyManagementComp_declared_check
rule	database	RelatedPartyAttestation_attested_check
rule	database	RelatedPartyAttestation_control_check
rule	database	RelatedPartyAttestation_control_exclusive_check
rule	database	TradeFacility_kind_check
rule	database	TradeFacility_status_check
rule	database	TradeFacility_currency_check
rule	database	TradeFacility_amount_check
rule	database	TradeFacility_margin_check
rule	database	TradeFacility_commission_check
rule	database	TradeFacility_drawn_check
rule	database	TradeFacility_window_check
rule	database	TradeFacility_closed_check
rule	database	TradeFacilityEvent_kind_check
rule	database	TradeFacilityEvent_amount_check
